url,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status,URL_length,Domain_Length,SpecialCharacters,Tokens,Digits_URL,Digits_Domain
https://frankdiekman.com/wp-content/plugins/ubb/toda/webmail.php,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,1,2,12,2,12,12,7,5.625,12.0,4.714285714,3,0,0,0,0,0,22,0.590909091,0.409090909,2,0.0,0.0,0,1,16.66666667,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,324,2232,0,0,1,0,1,64,16,11,isHttps,0,0
https://www.medcline.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,173,0.826589595,0.173410405,1,0.166666667,0.366666667,0,1,70.96774194,91.66666667,8.333333333,0,0,0,44.44444444,0,0,0,0,0,0,1115,2901,324756,0,0,5,0,25,16,6,isHttps,0,0
https://www.myfirstccu.org/page/main_home,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,4,10,10,4,5.0,6.5,4.0,0,0,0,0,0,0,19,0.736842105,0.263157895,1,0.0,0.0,0,1,50.0,80.0,20.0,0,0,0,100.0,0,0,0,1,1,0,817,3200,2072852,0,1,4,0,41,18,8,isHttps,0,0
https://www.wrestlingattitude.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,168,0.267857143,0.732142857,3,0.178861789,0.008130081,1,1,25.0,25.0,75.0,0,0,0,36.11111111,0,0,0,1,1,0,387,6553,562216,0,0,4,0,34,25,6,isHttps,0,0
https://en.wikiquote.org/wiki/India,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,9,9,5,5.0,5.5,4.5,0,0,0,0,0,0,403,0.786600496,0.213399504,0,0.162790698,0.069767442,0,0,100.0,100.0,0.0,0,0,0,25.86206897,0,0,0,0,1,0,349,6225,6330,0,0,5,0,35,16,7,isHttps,0,0
http://www.myappwiz.com/home/redirect?targetUrl=https://livraisonspeed01.cloudaccess.host/wp-includes/DHMF0JCT17E1,0,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,12,8,2,3,2,16,8,16,7.5,5.5,7.9,2,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,154,2403,819233,0,0,3,1,114,16,23,False,6,0
http://www.srnonline.com/show-clocks,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,3,3,4,9,9,6,5.5,6.0,5.0,0,0,0,0,0,0,60,0.216666667,0.783333333,0,0.212765957,0.127659574,0,0,100.0,0.0,0.0,0,0,0,14.54545455,0,0,0,1,1,0,69,7602,2368410,0,1,4,0,36,17,7,False,0,0
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/fa2acd5487b1bef895a7453e5dc96013,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,10,4,2,3,2,32,10,32,7.8,7.0,8.142857143,2,0,0,0,0,0,22,0.545454545,0.454545455,1,0.0,0.0,0,1,40.0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2,1,97,26,38,False,25,0
http://hutoknepper.de/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,26,0.423076923,0.576923077,0,0.4,0.066666667,0,1,80.0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,0,0,1,22,14,5,False,0,0
https://sqopmein.co.vu/help-support/,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,2,2,4,8,8,7,5.25,5.0,5.5,0,0,0,0,0,0,11,0.545454545,0.454545455,1,0.0,0.0,0,1,40.0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,47552,1,1,2,1,36,14,8,isHttps,0,0
http://www.thatsmint.work/ilir.thatsmint.work/irs,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,6,3,3,3,3,9,9,9,5.333333333,6.0,5.0,0,0,0,0,1,0,56,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,0,0,1,1,1,49,18,9,False,0,0
http://nhprice.com/tutorial-of-firewall-types-and-their-advantages-and-disadvantages.html,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,2,7,2,13,7,13,6.181818182,7.0,6.1,0,0,0,0,0,0,27,0.592592593,0.407407407,0,0.727272727,0.0,0,0,50.0,0.0,100.0,0,0,0,62.5,0,0,0,1,1,0,25,1436,2323308,0,0,2,0,89,11,14,False,0,0
http://www.thefreedictionary.com/Indianapolis,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,12,17,17,12,10.66666667,10.0,12.0,0,0,0,0,0,0,212,0.867924528,0.132075472,0,0.035714286,0.035714286,0,1,61.53846154,100.0,0.0,0,0,0,53.33333333,0,0,0,1,1,0,2506,6259,682,0,0,6,0,45,25,6,False,0,0
https://www.santarms.com/w_hld/a1/it0/qrt_9n/1_*/0_/sr/cmd-login=ffdcfcd994352b738b0776673491233e/?reff=MzY1NTkwYzRhNDkzNTM0NGQ0MWY0YWU4ZDcwODRhMjI=,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,17,9,1,3,1,43,8,43,6.882352941,5.5,7.066666667,1,0,0,0,0,0,4,0.0,1.0,0,0.0,0.0,0,1,0.0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,577,883,0,0,1,0,1,148,16,56,isHttps,32,0
http://www.emedicinehealth.com/ct_scan/article_em.htm,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,2,3,2,15,15,7,5.142857143,9.0,3.6,0,0,0,0,0,0,121,0.20661157,0.79338843,0,0.09375,0.552083333,0,1,2.702702703,25.0,75.0,0,0,0,38.23529412,0,0,0,1,1,0,920,6385,37834,0,0,5,0,53,23,10,False,0,0
https://www.otto-junker.com/en/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,4,2,3,2,6,6,2,3.75,4.333333333,2.0,0,0,0,0,0,0,728,0.995879121,0.004120879,0,0.333333333,0.0,0,0,100.0,100.0,0.0,0,0,0,92.85714286,0,0,0,1,0,0,251,7053,4510133,0,0,2,0,31,19,8,isHttps,0,0
http://pratodasemanatemelas.com/produto/1595524481/conjunto-de-panelas-tramontina-paris-antiaderente-8-pecas/p/218860900/ud/cjpn/&uid=8348307404,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,4,1,20,1,20,20,12,6.823529412,20.0,6.0,0,0,0,0,0,0,533,0.298311445,0.701688555,5,0.125668449,0.056149733,0,1,7.317073171,3.409090909,96.59090909,0,0,0,7.423580786,0,0,0,1,1,0,363,2,0,0,1,0,1,144,24,51,False,30,0
https://www.peopleshost.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,26,0.653846154,0.346153846,1,0.222222222,0.0,0,1,66.66666667,33.33333333,66.66666667,0,0,0,71.42857143,0,0,0,0,0,0,1485,3993,198861,0,0,3,0,28,19,6,isHttps,0,0
https://ppc.kopiherba.com/qwy?ef=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkamKjY31y/abuse@ethz.ch,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,2,3,2,40,9,40,8.5,6.0,9.333333333,0,0,0,0,0,0,38,0.789473684,0.210526316,1,0.5,0.0,0,1,66.66666667,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,110,256,0,0,1,0,1,87,17,19,isHttps,8,0
http://www.redditery.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,228,0.973684211,0.026315789,1,0.166666667,0.166666667,0,1,71.42857143,100.0,0.0,0,0,0,33.33333333,0,0,0,0,0,0,246,3040,112982,0,0,4,0,25,17,6,False,0,0
http://tabloid.one,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,107,0.672897196,0.327102804,1,0.028571429,0.0,0,1,41.66666667,3.846153846,96.15384615,0,0,0,0.0,0,0,0,1,1,0,128,1333,1290341,0,0,1,0,18,11,4,False,0,0
https://superulov.com.ua/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,451,0.937915743,0.062084257,0,0.214285714,0.321428571,0,1,54.16666667,89.47368421,10.52631579,0,0,0,0.0,0,0,0,1,0,0,222,1969,1203857,0,0,0,0,25,16,6,isHttps,0,0
https://collegegrad.com/careers/computer-network-architects,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,7,11,7,11,11,10,8.6,11.0,8.0,0,0,0,0,0,0,85,0.917647059,0.082352941,0,0.0,0.0,0,0,100.0,40.0,60.0,0,0,0,83.33333333,0,0,0,1,0,0,161,8970,39063,0,0,5,0,59,15,8,isHttps,0,0
https://www.login-bank.org/bremer-bank/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,3,3,3,4,6,5,6,4.4,4.0,5.0,1,0,0,0,0,0,11,0.454545455,0.545454545,0,0.166666667,0.0,0,0,75.0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,564,896,457413,0,0,2,1,39,18,9,isHttps,0,0
http://www.horoscopeswithin.com/pdf/lunar_return.pdf,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,16,16,6,6.0,9.5,4.25,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,75,5404,3318531,0,0,3,0,52,24,9,False,0,0
http://www.famousfix.com/tag/mickey-mouse-club,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,6,3,3,3,3,9,9,6,5.0,6.0,4.5,0,0,0,0,0,0,35,0.514285714,0.485714286,1,0.411764706,0.235294118,0,1,0.0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,230,3057,71053,0,1,5,0,46,17,9,False,0,0
http://join-sexchatindo18.91.myz.info/,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,4,0,2,2,0,13,13,0,5.5,5.5,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,1,0.285714286,0.0,0,1,81.81818182,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,96,6844,904078,1,1,2,1,38,30,12,False,4,4
http://www.blogrollcenter.com/Auto-Racing/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,4,3,3,4,14,14,6,6.75,8.5,5.0,0,0,0,0,0,0,31,0.806451613,0.193548387,1,0.333333333,0.0,0,1,40.0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,294,3724,110473,0,0,4,0,42,22,8,False,0,0
http://dev.distcomp.com/cgi/spacebox/,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,3,3,8,8,8,5.5,5.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1375,7391,5392060,0,1,2,1,37,16,8,False,0,0
http://visa.com-vmore-4636967280.imagelinetech.com/,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,3,3,0,13,13,0,7.0,7.0,0.0,0,0,0,0,0,0,5,0.4,0.6,1,0.0,0.0,0,1,0.0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,409,3243,0,0,1,0,1,51,43,19,False,10,10
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html&followup=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html,1,0,4,1,2,0,0,1,0,0,3,0,0,1,0,0,0,29,11,3,6,3,19,8,19,6.689655172,7.0,6.666666667,1,1,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2976,8346,1,0,0,10,1,238,19,73,isHttps,37,0
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,10,4,2,3,2,32,10,32,7.8,7.0,8.142857143,2,0,0,0,0,0,22,0.545454545,0.454545455,1,0.0,0.0,0,1,40.0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2,1,98,26,43,False,29,0
https://623112j4j3.codesandbox.io/hbb,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,2,3,10,3,11,11,3,8.0,10.5,3.0,0,0,0,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,122,1338,22211,0,1,6,1,37,25,14,isHttps,8,8
https://www.sweetyhigh.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,126,0.785714286,0.214285714,1,0.185185185,0.037037037,1,1,64.28571429,75.86206897,24.13793103,0,0,0,0.0,0,0,0,1,1,0,2154,-1,59571,0,0,5,0,27,18,6,isHttps,0,0
http://www.sfbi.fr//,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,102,0.892156863,0.107843137,2,0.0,0.0,0,1,60.0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,128,5351,8732354,0,0,3,0,20,11,7,False,0,0
https://loto041219.blogspot.com/,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0.230769231,0.0,0,1,0.0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1,32,23,12,isHttps,6,6
http://www.qyer.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0,0,0,0,0,0,143,0.853146853,0.146853147,0,0.380952381,0.19047619,0,1,94.11764706,100.0,0.0,0,0,0,36.66666667,0,0,0,1,1,0,1046,5527,2974,0,0,4,0,20,12,6,False,0,0
https://electronics.stackexchange.com/questions/20079/do-electromagnetic-shielding-stickers-do-anything,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,2,11,2,15,13,15,8.2,12.0,7.25,0,1,0,0,0,0,134,0.731343284,0.268656716,2,0.055555556,0.0,0,1,18.18181818,8.333333333,91.66666667,0,0,0,83.78378378,0,0,0,1,1,0,324,4059,99,0,0,5,0,103,29,18,isHttps,5,0
http://archives.subscribermail.com/msg/c42b59de50564cc3958af9ca20de27d8.htm,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,8,3,32,14,32,12.0,11.0,12.66666667,0,0,0,0,0,0,21,0.047619048,0.952380952,0,0.05,0.0,0,0,0.0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,342,6963,354872,0,1,3,1,75,27,27,False,19,0
http://paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,14,6,3,3,6,53,39,53,15.28571429,11.2,17.55555556,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,170,-1,0,0,1,0,1,241,63,71,False,48,27
https://betasus25.blogspot.com/,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1,31,22,8,isHttps,2,2
http://www.franktechnik.com/13DCAE46FBCDDC29B0A839E91820F07A,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,32,32,12,32,15.66666667,7.5,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,24,7646,0,0,1,0,1,60,20,23,False,17,0
http://www.linksys.com/us/c/wireless-routers/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,6,4,1,3,1,8,7,8,4.666666667,5.0,4.5,0,0,0,0,0,0,242,0.962809917,0.037190083,0,0.555555556,0.111111111,0,0,93.33333333,100.0,0.0,0,0,0,60.0,0,0,0,0,0,0,1883,9074,15117,0,0,5,0,45,15,10,False,0,0
http://www.spanishdict.com/translate/so%C3%B1ar,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,6,3,2,3,2,11,11,9,5.166666667,7.0,4.25,0,0,0,0,0,0,147,0.727891156,0.272108844,0,0.075,0.125,0,1,21.42857143,66.66666667,33.33333333,0,0,0,0.0,0,0,0,0,1,0,1045,7721,1492,0,0,5,0,47,19,11,False,2,0
http://www.bernernotar.ch/seiten/home/?oid=50&lang=de,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,8,3,2,3,2,11,11,6,4.375,7.0,3.5,0,0,0,0,0,0,150,0.973333333,0.026666667,0,0.25,0.0,0,0,92.85714286,100.0,0.0,0,0,0,57.14285714,0,0,0,1,0,1,0,-1,0,0,1,3,0,53,18,14,False,2,0
http://anjoe.com/js/www.loginalibaba.com/alibaba,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,3,2,5,2,12,5,12,5.333333333,5.0,5.4,4,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,873,7528,0,0,1,0,1,48,9,9,False,0,0
https://drive.google.com/file/d/1b_XJ8cdUxw5dB6KwTZqPoOm_vdah9Kfj/view?usp=sharing,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,2,1,5,1,21,6,21,6.1,5.5,6.25,1,1,0,0,0,0,10,0.0,1.0,2,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,1,10,1,82,16,18,isHttps,5,0
http://www.iscbankofamerica.net,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,9,0.0,1.0,0,0.555555556,0.111111111,1,0,0.0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,120,246,0,0,0,0,1,31,24,5,False,0,0
https://en.wikipedia.org/wiki/Smith_%26_Wesson_Bodyguard_380,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,2,2,2,9,9,9,5.0,5.5,4.833333333,0,1,0,0,0,0,265,0.958490566,0.041509434,0,0.363636364,0.181818182,0,0,100.0,100.0,0.0,0,0,0,74.41860465,0,0,0,0,0,0,904,7131,12,0,1,7,0,60,16,17,isHttps,5,0
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,17,5,1,3,1,17,17,17,6.294117647,10.0,5.8,3,0,0,0,0,0,10,0.9,0.1,0,0.0,0.0,0,0,75.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,200,531,0,0,1,0,1,135,25,48,False,24,0
http://mail.jcap.com.cn:6080/error.php,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,4,1,3,4,3,5,4,5,4.0,4.0,4.0,0,0,0,0,0,2,6,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,639,-1,0,0,1,0,1,38,21,13,False,4,4
http://kwambosigns.co.za/images/D4F5G65F4D34F5G6H7J8K98J7H6G5F4DF5G6H7/4R5T6Y76G5F4DF5G6H7J87H6G5F4DF5G6/56Y7U8IJ7H6G5F45G6H7J8KJ7H6G5F4D4F5G6/56Y7H6G5F4DF5G6H7J87H6G5F45G6H765F4/index.html,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,11,4,38,11,38,21.125,11.0,22.57142857,1,0,0,0,0,0,51,0.254901961,0.745098039,1,0.210526316,0.0,1,1,0.0,28.57142857,71.42857143,0,0,0,39.28571429,0,0,0,1,1,1,0,1086,0,0,1,0,1,189,17,88,False,76,0
http://hostpoint.ch.0f79025d.net2care.com/ar2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,2,2,3,9,9,3,6.0,6.75,3.0,0,0,0,0,0,0,4,0.25,0.75,0,0.0,0.0,0,1,0.0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,358,372,0,0,1,1,1,45,34,16,False,8,7
https://bit.ly/MR-Pin,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,2,3,2,3,3,3,2.666666667,3.0,2.5,0,0,0,0,0,0,7,0.714285714,0.285714286,0,0.0,0.5,0,0,100.0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,0,0,0,-1,3514,0,1,9,1,21,6,6,isHttps,0,0
http://saigonsportcity.com/wp-content/plugins/Chasesupdate/Logon.php?LOB=RBGverify&amp;_pageLabel=page_verify,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,0,2,15,2,15,15,12,6.615384615,15.0,5.916666667,3,0,0,0,0,0,47,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,29,1432,0,0,1,0,1,109,19,17,False,0,0
https://www.abv.bg/,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,74,0.364864865,0.635135135,0,0.255319149,0.0,0,1,90.0,100.0,0.0,0,0,0,15.09433962,0,0,0,1,1,1,0,-1,1993,0,0,4,0,19,10,6,isHttps,0,0
https://netorgft1432979-my.sharepoint.com/:b:/g/personal/swilliams_friedwilliams_com/ERpxMECzDBJKmIMe8nSSroEBW6BNsXY_ZTQIJWH9RDLMwA?e=cKqOOF,1,0,1,0,0,0,0,1,0,0,2,1,0,1,0,1,0,13,4,1,2,1,31,15,31,8.769230769,9.0,8.7,0,0,0,0,0,0,26,0.115384615,0.884615385,0,0.0,0.086956522,0,1,7.692307692,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,0,4,1,140,33,28,isHttps,10,7
https://eng.tni.ac.th/calendar/sitemap.html,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,3,4,8,3,8,5.0,3.0,6.333333333,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,5021,578487,0,1,3,1,43,13,9,isHttps,0,0
https://www.facebook.com/VoltaireFanPage,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,15,15,8,15,8.666666667,5.5,15.0,0,1,0,0,0,0,55,0.563636364,0.436363636,3,0.0,0.0,0,1,9.090909091,0.0,0.0,0,0,0,75.0,0,0,0,0,0,0,2806,8518,8,0,0,10,0,40,16,6,isHttps,0,0
https://askthepsych.com/atp/2008/02/13/passive-aggressive-after-breakup/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,2,11,2,11,11,10,5.666666667,11.0,5.0,0,0,0,0,0,0,47,0.936170213,0.063829787,0,0.666666667,0.0,0,0,100.0,100.0,0.0,0,0,0,62.5,0,0,0,1,1,0,182,-2,2254643,0,0,4,0,72,15,21,isHttps,8,0
https://sourceforge.net/speedtest/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,9,11,9,11,11,9,10.0,11.0,9.0,0,0,0,0,0,0,201,0.970149254,0.029850746,0,0.666666667,0.0,0,0,100.0,66.66666667,33.33333333,0,0,0,44.44444444,0,0,0,1,1,0,381,7655,433,0,0,7,0,34,15,6,isHttps,0,0
https://www.bigcorkvineyards.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,43,0.279069767,0.720930233,1,0.0,0.064516129,0,1,40.0,0.0,100.0,0,0,0,7.692307692,0,0,0,1,1,0,648,3369,2865212,0,0,4,0,33,24,6,isHttps,0,0
https://popcornmultimedia.com/wp-content/upgrade/raccs/linkedin.com/linkedin.com/linkedin.com/linkedin/LinkedIn.html?email=jim@thejimburkefamily.com,0,0,4,0,0,0,0,1,0,0,3,1,0,0,0,1,0,18,1,2,17,2,17,17,17,6.611111111,17.0,6.0,2,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,176,2015,5348830,0,1,1,1,148,21,21,isHttps,0,0
https://www.pinterest.com/explore/command-hooks/,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,1,0,5,5,3,3,5,9,9,7,6.2,6.0,6.333333333,0,1,0,0,0,0,45,0.177777778,0.822222222,2,0.054054054,0.108108108,0,1,14.28571429,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,127,3891,0,0,0,10,0,48,17,9,isHttps,0,0
https://www.recursosdeautoayuda.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,19,19,0,11.0,11.0,0.0,0,0,0,0,0,0,57,0.666666667,0.333333333,0,0.052631579,0.0,0,1,77.27272727,0.0,0.0,0,0,1,23.52941176,0,0,0,1,1,0,623,3759,158056,0,0,4,0,36,27,6,isHttps,0,0
https://www.reference.com/world-view/did-voltaire-contribute-enlightenment-d966c49adb9f69af,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,4,3,3,3,16,9,16,7.888888889,6.0,8.428571429,1,0,0,0,0,0,41,0.951219512,0.048780488,0,0.0,0.0,0,0,87.5,100.0,0.0,0,0,0,66.66666667,0,0,0,0,1,0,735,9310,6136,0,0,5,0,91,17,20,isHttps,8,0
